slug	parent_term	status	selection_reason
Pulmonary_Alveolar_Microlithiasis	MONDO:0009928	ELIGIBLE	KB_CATEGORY_MENDELIAN
Punctate_Palmoplantar_Keratoderma	MONDO:0017675	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pycnodysostosis	MONDO:0009940	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pyridoxine-Dependent_Epilepsy	MONDO:0020741	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pyruvate_Dehydrogenase_Deficiency	MONDO:0019169	ELIGIBLE	KB_CATEGORY_MENDELIAN
Pyruvate_Kinase_Deficiency	MONDO:0009950	ELIGIBLE	KB_CATEGORY_MENDELIAN
RAB23-Related_Carpenter_Syndrome	MONDO:0008710	ELIGIBLE	KB_CATEGORY_MENDELIAN
RAB33B-Related_Smith-McCort_Dysplasia_2	MONDO:0014087	ELIGIBLE	KB_CATEGORY_MENDELIAN
RAB5C-Related_Neurodevelopmental_Disorder_with_Macrocephaly		NO_MONDO_GROUNDING	KB_CATEGORY_MENDELIAN
RARB-related_syndromic_microphthalmia	MONDO:0014229	ELIGIBLE	KB_CATEGORY_MENDELIAN
RCBTB1-Related_Retinopathy	MONDO:0014955	ELIGIBLE	KB_CATEGORY_MENDELIAN
RDH5-Related_Retinopathy	MONDO:0100443	ELIGIBLE	KB_CATEGORY_MENDELIAN
RFT1-congenital_disorder_of_glycosylation	MONDO:0012783	ELIGIBLE	KB_CATEGORY_MENDELIAN
RHO-Related_Retinopathy	MONDO:0700380	ELIGIBLE	KB_CATEGORY_MENDELIAN
RHOBTB2-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0033373	ELIGIBLE	KB_CATEGORY_MENDELIAN
RHYNS_Syndrome	MONDO:0011202	ELIGIBLE	KB_CATEGORY_MENDELIAN
RLBP1-Related_Retinopathy	MONDO:0100444	ELIGIBLE	KB_CATEGORY_MENDELIAN
RNU12-related_Minor_Spliceopathy	MONDO:1060223	ELIGIBLE	KB_CATEGORY_MENDELIAN
RP1-Related_Retinopathy	MONDO:0800400	ELIGIBLE	KB_CATEGORY_MENDELIAN
RP2-Related_Retinopathy	MONDO:0100442	ELIGIBLE	KB_CATEGORY_MENDELIAN
RPE65-Related_Retinopathy	MONDO:0100368	ELIGIBLE	KB_CATEGORY_MENDELIAN
RPGR-Related_Retinopathy	MONDO:0100437	ELIGIBLE	KB_CATEGORY_MENDELIAN
RTN4IP1-Related_Optic_Atrophy	MONDO:0020737	ELIGIBLE	KB_CATEGORY_MENDELIAN
RUNX1_Familial_Platelet_Disorder	MONDO:0100083	ELIGIBLE	KB_CATEGORY_MENDELIAN
RYR1-Related_Myopathy	MONDO:0100150	ELIGIBLE	KB_CATEGORY_MENDELIAN
Raine_Syndrome	MONDO:0009821	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rajab_Interstitial_Lung_Disease_With_Brain_Calcifications_1	MONDO:0100215	ELIGIBLE	KB_CATEGORY_MENDELIAN
ReNU_Syndrome	MONDO:0971172	ELIGIBLE	KB_CATEGORY_MENDELIAN
Reelin_Pathway_Lissencephaly	MONDO:0019450	ELIGIBLE	KB_CATEGORY_MENDELIAN
Renal_Tubular_Acidosis_Distal_2_With_Progressive_Sensorineural_Hearing_Loss	MONDO:0009968	ELIGIBLE	KB_CATEGORY_MENDELIAN
Renal_Tubular_Acidosis_Distal_3_With_Or_Without_Sensorineural_Hearing_Loss	MONDO:0011268	ELIGIBLE	KB_CATEGORY_MENDELIAN
Renal_Tubular_Acidosis_Distal_4_with_Hemolytic_Anemia	MONDO:0012700	ELIGIBLE	KB_CATEGORY_MENDELIAN
Renpenning_syndrome	MONDO:0010653	ELIGIBLE	KB_CATEGORY_MENDELIAN
Retinal_Arterial_Tortuosity	MONDO:0008373	ELIGIBLE	KB_CATEGORY_MENDELIAN
Retinitis_Pigmentosa_With_or_Without_Situs_Inversus	MONDO:0014186	ELIGIBLE	KB_CATEGORY_MENDELIAN
Reversible_Infantile_Cytochrome_c_Oxidase_Deficiency	MONDO:0957524	ELIGIBLE	KB_CATEGORY_MENDELIAN
Revesz_Syndrome	MONDO:0009990	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rh_Deficiency_Syndrome	MONDO:0019107	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rhabdoid_Tumor_Predisposition_Syndrome_1	MONDO:0012252	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rhabdoid_Tumor_Predisposition_Syndrome_2	MONDO:0013224	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rhizomelic_Chondrodysplasia_Punctata_Plasmalogen_Synthesis_Defect	MONDO:0015776	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rhizomelic_Chondrodysplasia_Punctata_Type_1	MONDO:0008972	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rhizomelic_Chondrodysplasia_Punctata_Type_5	MONDO:0014743	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rienhoff_Syndrome	MONDO:0014262	ELIGIBLE	KB_CATEGORY_MENDELIAN
Ritscher-Schinzel_Syndrome	MONDO:0019078	ELIGIBLE	KB_CATEGORY_MENDELIAN
Ritscher-Schinzel_Syndrome_1	MONDO:0009073	ELIGIBLE	KB_CATEGORY_MENDELIAN
Robinow_Syndrome_Autosomal_Recessive_2	MONDO:0032800	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rothmund-Thomson_Syndrome	MONDO:0010002	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rotor_Syndrome	MONDO:0009379	ELIGIBLE	KB_CATEGORY_MENDELIAN
Rubinstein-Taybi_Syndrome	MONDO:0019188	ELIGIBLE	KB_CATEGORY_MENDELIAN
SADDAN	MONDO:0014658	ELIGIBLE	KB_CATEGORY_MENDELIAN
SARS1-Related_Neurodevelopmental_Disorder	MONDO:0060577	ELIGIBLE	KB_CATEGORY_MENDELIAN
SCAD_Deficiency	MONDO:0008722	ELIGIBLE	KB_CATEGORY_MENDELIAN
SCN1B-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0033361	ELIGIBLE	KB_CATEGORY_MENDELIAN
SCO1-Related_COX_Deficiency	MONDO:0033636	ELIGIBLE	KB_CATEGORY_MENDELIAN
SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	MONDO:0011451	ELIGIBLE	KB_CATEGORY_MENDELIAN
SCUBE3-Related_Short_Stature_Syndrome	MONDO:0030953	ELIGIBLE	KB_CATEGORY_MENDELIAN
SDHA-Related_Neurodegeneration_With_Ataxia_And_Optic_Atrophy	MONDO:0031006	ELIGIBLE	KB_CATEGORY_MENDELIAN
SETBP1_Disorder	MONDO:0014482	ELIGIBLE	KB_CATEGORY_MENDELIAN
SETD1A-Related_Early-Onset_Epilepsy	MONDO:0030005	ELIGIBLE	KB_CATEGORY_MENDELIAN
SETD1B-Related_Neurodevelopmental_Disorder	MONDO:0033559	ELIGIBLE	KB_CATEGORY_MENDELIAN
SETD5_Haploinsufficiency_Syndrome	MONDO:0014336	ELIGIBLE	KB_CATEGORY_MENDELIAN
SHORT_Syndrome	MONDO:0010026	ELIGIBLE	KB_CATEGORY_MENDELIAN
SLC12A5-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0014718	ELIGIBLE	KB_CATEGORY_MENDELIAN
SLC13A5_Citrate_Transporter_Disorder	MONDO:0014392	ELIGIBLE	KB_CATEGORY_MENDELIAN
SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0013056	ELIGIBLE	KB_CATEGORY_MENDELIAN
SLC35A2-CDG	MONDO:0010478	ELIGIBLE	KB_CATEGORY_MENDELIAN
SLC44A1-Related_Childhood-Onset_Neurodegeneration	MONDO:0030028	ELIGIBLE	KB_CATEGORY_MENDELIAN
SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	MONDO:0044322	ELIGIBLE	KB_CATEGORY_MENDELIAN
SLC6A1-Related_Disorder	MONDO:0014633	ELIGIBLE	KB_CATEGORY_MENDELIAN
SMAD6-related_Craniosynostosis	MONDO:0044315	ELIGIBLE	KB_CATEGORY_MENDELIAN
SNAP25_Encephalopathy	MONDO:0014590	ELIGIBLE	KB_CATEGORY_MENDELIAN
SNF8-Related_Neurodevelopmental_Disorder	MONDO:0968947	ELIGIBLE	KB_CATEGORY_MENDELIAN
SNIP1-Related_Neurodevelopmental_Disorder	MONDO:0013787	ELIGIBLE	KB_CATEGORY_MENDELIAN
SOCS1_Haploinsufficiency	MONDO:0800130	ELIGIBLE	KB_CATEGORY_MENDELIAN
SOX11-Related_Neurodevelopmental_Disorder	MONDO:0014376	ELIGIBLE	KB_CATEGORY_MENDELIAN
SPOP-Related_Neurodevelopmental_Disorder	MONDO:0032942	ELIGIBLE	KB_CATEGORY_MENDELIAN
SPTAN1-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0013277	ELIGIBLE	KB_CATEGORY_MENDELIAN
SPTBN4-Related_Neurodevelopmental_Disorder	MONDO:0060496	ELIGIBLE	KB_CATEGORY_MENDELIAN
SRD5A3-Congenital_Disorder_of_Glycosylation	MONDO:0012885	ELIGIBLE	KB_CATEGORY_MENDELIAN
SRPX2-related_Speech_Epilepsy_Polymicrogyria		NO_MONDO_GROUNDING	KB_CATEGORY_MENDELIAN
STAG3-related_gametogenic_failure	MONDO:0014321	ELIGIBLE	KB_CATEGORY_MENDELIAN
STAT2_Deficiency	MONDO:0014715	ELIGIBLE	KB_CATEGORY_MENDELIAN
STAT6_Gain_of_Function_Disease	MONDO:0957807	ELIGIBLE	KB_CATEGORY_MENDELIAN
STING_Associated_Vasculopathy_with_Onset_in_Infancy	MONDO:0014405	ELIGIBLE	KB_CATEGORY_MENDELIAN
STK4_Deficiency	MONDO:0013934	ELIGIBLE	KB_CATEGORY_MENDELIAN
STRA6-related_syndromic_microphthalmia	MONDO:0011010	ELIGIBLE	KB_CATEGORY_MENDELIAN
STX1B-Related_Epilepsy	MONDO:0014517	ELIGIBLE	KB_CATEGORY_MENDELIAN
STXBP1_Encephalopathy	MONDO:0012812	ELIGIBLE	KB_CATEGORY_MENDELIAN
SUFU-related_Nevoid_Basal_Cell_Carcinoma_Syndrome	MONDO:0958189	ELIGIBLE	KB_CATEGORY_MENDELIAN
SURF1-Related_Leigh_Syndrome	MONDO:0700250	ELIGIBLE	KB_CATEGORY_MENDELIAN
SYCE1_Related_Gametogenic_Failure	MONDO:1060214	ELIGIBLE	KB_CATEGORY_MENDELIAN
SYCP2-related_spermatogenic_failure	MONDO:0009776	ELIGIBLE	KB_CATEGORY_MENDELIAN
SYCP3-related_spermatogenic_failure	MONDO:0010052	ELIGIBLE	KB_CATEGORY_MENDELIAN
SYN1-Related_Disorder	MONDO:0010339	ELIGIBLE	KB_CATEGORY_MENDELIAN
SYNGAP1-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0012960	ELIGIBLE	KB_CATEGORY_MENDELIAN
SYT1_Baker-Gordon_Syndrome	MONDO:0033864	ELIGIBLE	KB_CATEGORY_MENDELIAN
SZT2-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0014201	ELIGIBLE	KB_CATEGORY_MENDELIAN
Saethre-Chotzen_Syndrome	MONDO:0007042	ELIGIBLE	KB_CATEGORY_MENDELIAN
Salla_Disease	MONDO:0011449	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sandhoff_Disease	MONDO:0010006	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sanfilippo_syndrome	MONDO:0018937	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sanjad-Sakati_Syndrome	MONDO:0009426	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sarcoglycanopathy	MONDO:0016140	ELIGIBLE	KB_CATEGORY_MENDELIAN
Saul-Wilson_Syndrome	MONDO:0019407	ELIGIBLE	KB_CATEGORY_MENDELIAN
Say-Barber-Biesecker-Young-Simpson_Syndrome	MONDO:0011365	ELIGIBLE	KB_CATEGORY_MENDELIAN
Scapuloperoneal_Spinal_Muscular_Atrophy	MONDO:0008408	ELIGIBLE	KB_CATEGORY_MENDELIAN
Schaaf-Yang_Syndrome	MONDO:0014243	ELIGIBLE	KB_CATEGORY_MENDELIAN
Schindler_Disease	MONDO:0012221	ELIGIBLE	KB_CATEGORY_MENDELIAN
Schinzel-Giedion_Syndrome	MONDO:0010010	ELIGIBLE	KB_CATEGORY_MENDELIAN
Schneckenbecken_Dysplasia	MONDO:0010013	ELIGIBLE	KB_CATEGORY_MENDELIAN
Schnyder_Corneal_Dystrophy	MONDO:0007374	ELIGIBLE	KB_CATEGORY_MENDELIAN
Schwartz-Jampel_Syndrome	MONDO:0009717	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sclerosteosis	MONDO:0017838	ELIGIBLE	KB_CATEGORY_MENDELIAN
Scott_Syndrome	MONDO:0009885	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sea-Blue_Histiocyte_Syndrome	MONDO:0010017	ELIGIBLE	KB_CATEGORY_MENDELIAN
Seckel_Syndrome	MONDO:0019342	ELIGIBLE	KB_CATEGORY_MENDELIAN
Seizures-scoliosis-macrocephaly_Syndrome	MONDO:0014731	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sengers_syndrome	MONDO:0008922	ELIGIBLE	KB_CATEGORY_MENDELIAN
Senior-Loken_Syndrome	MONDO:0017842	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sensory_Ataxic_Neuropathy_Dysarthria_Ophthalmoparesis	MONDO:0011835	ELIGIBLE	KB_CATEGORY_MENDELIAN
Severe_Combined_Immunodeficiency	MONDO:0015974	ELIGIBLE	KB_CATEGORY_MENDELIAN
Severe_Combined_Immunodeficiency_Due_To_CARD11_Deficiency	MONDO:0014081	ELIGIBLE	KB_CATEGORY_MENDELIAN
Shashi-Pena_Syndrome	MONDO:0014963	ELIGIBLE	KB_CATEGORY_MENDELIAN
Shashi_X-Linked_Intellectual_Disability_Syndrome	MONDO:0010277	ELIGIBLE	KB_CATEGORY_MENDELIAN
Short-Rib_Polydactyly_Syndrome	MONDO:0015461	ELIGIBLE	KB_CATEGORY_MENDELIAN
Short-Rib_Thoracic_Dysplasia_6_With_Or_Without_Polydactyly	MONDO:0009894	ELIGIBLE	KB_CATEGORY_MENDELIAN
Short-rib_Thoracic_Dysplasia_21_Without_Polydactyly	MONDO:0030356	ELIGIBLE	KB_CATEGORY_MENDELIAN
Short_Stature_Amelogenesis_Imperfecta_And_Skeletal_Dysplasia_With_Scoliosis	MONDO:0032703	ELIGIBLE	KB_CATEGORY_MENDELIAN
Short_Stature_Dauber-Argente_Type	MONDO:0859182	ELIGIBLE	KB_CATEGORY_MENDELIAN
Short_Stature_Microcephaly_and_Endocrine_Dysfunction	MONDO:0014686	ELIGIBLE	KB_CATEGORY_MENDELIAN
Shprintzen-Goldberg_Syndrome	MONDO:0008426	ELIGIBLE	KB_CATEGORY_MENDELIAN
Shwachman-Diamond_Syndrome	MONDO:0009833	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sialidosis_Type_1	MONDO:0019346	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sialuria	MONDO:0010028	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sick_Sinus_Syndrome_2_Autosomal_Dominant	MONDO:0008102	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sickle_Cell_Disease	MONDO:0011382	ELIGIBLE	KB_CATEGORY_MENDELIAN
Siddiqi_Syndrome	MONDO:0032842	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sideroblastic_Anemia_3	MONDO:0014804	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sifrim-Hitz-Weiss_Syndrome	MONDO:0014946	ELIGIBLE	KB_CATEGORY_MENDELIAN
Silver_Russell_Syndrome	MONDO:0008394	ELIGIBLE	KB_CATEGORY_MENDELIAN
Simpson-Golabi-Behmel_Syndrome_Type_1	MONDO:0020602	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sinoatrial_Node_Dysfunction_and_Deafness	MONDO:0013960	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sitosterolemia	MONDO:0008863	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sjogren-Larsson_Syndrome	MONDO:0010031	ELIGIBLE	KB_CATEGORY_MENDELIAN
Skraban-Deardorff_Syndrome	MONDO:0054636	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sly_syndrome	MONDO:0009662	ELIGIBLE	KB_CATEGORY_MENDELIAN
Smith-Lemli-Opitz_syndrome	MONDO:0010035	ELIGIBLE	KB_CATEGORY_MENDELIAN
Smith-Magenis_Syndrome	MONDO:0008434	ELIGIBLE	KB_CATEGORY_MENDELIAN
Snijders_Blok-Campeau_Syndrome	MONDO:0032600	ELIGIBLE	KB_CATEGORY_MENDELIAN
Snyder-Robinson_Syndrome	MONDO:0010664	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spastic_Paraparesis-cataracts-speech_Delay_Syndrome	MONDO:0036212	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spastic_Paraplegia_81	MONDO:0032905	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spastic_Paraplegia_89_Autosomal_Recessive	MONDO:0957274	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spastic_Paraplegia_90A_Autosomal_Dominant	MONDO:0957308	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spermatogenic_Failure_18	MONDO:0054615	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spermatogenic_Failure_43	MONDO:0032898	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spermatogenic_Failure_98	MONDO:0700290	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinal_Muscular_Atrophy_Progressive_Myoclonic_Epilepsy	MONDO:0008045	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinal_Muscular_Atrophy_with_Respiratory_Distress_Type_1	MONDO:0011436	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_27B	MONDO:0859340	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_43	MONDO:0014867	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_48	MONDO:0032526	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_Autosomal_Recessive_31	MONDO:0030323	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_Autosomal_Recessive_32	MONDO:0859245	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_Type_1	MONDO:0008119	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_Type_15_16	MONDO:0011694	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_Type_17	MONDO:0011781	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_Type_2	MONDO:0008458	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_Type_23	MONDO:0012449	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_Type_31	MONDO:0007296	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_Type_36	MONDO:0013594	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spinocerebellar_Ataxia_Type_8	MONDO:0012116	ELIGIBLE	KB_CATEGORY_MENDELIAN
Split_Hand_Foot_Malformation	MONDO:0016576	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondylo-megaepiphyseal-metaphyseal_Dysplasia	MONDO:0013228	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondylocarpotarsal_Synostosis_Syndrome	MONDO:0010094	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondylocostal_Dysostosis	MONDO:0000359	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondylodysplastic_Ehlers-Danlos_Syndrome	MONDO:0007526	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondyloenchondrodysplasia	MONDO:0011939	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondyloepimetaphyseal_Dysplasia_Aggrecan_Type	MONDO:0013014	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondyloepimetaphyseal_Dysplasia_Bieganski_Type	MONDO:0010275	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondyloepimetaphyseal_Dysplasia_Faden-Alkuraya_Type	MONDO:0014748	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondyloepimetaphyseal_Dysplasia_Guo-Campeau_Type	MONDO:0958006	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondyloepimetaphyseal_Dysplasia_Maroteaux_Type	MONDO:0008473	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondyloepimetaphyseal_Dysplasia_Short_Limb_Abnormal_Calcification_Syndrome	MONDO:0010077	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondyloepimetaphyseal_Dysplasia_Strudwick_Type	MONDO:0008476	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondyloepiphyseal_Dysplasia_Congenita	MONDO:0008471	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondyloepiphyseal_Dysplasia_Nishimura_Type	MONDO:0032835	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondylometaphyseal_Dysplasia_Corner_Fracture_Type	MONDO:0008479	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondylometaphyseal_Dysplasia_Kozlowski_Type	MONDO:0008477	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondylometaphyseal_Dysplasia_with_Cone-Rod_Dystrophy	MONDO:0012160	ELIGIBLE	KB_CATEGORY_MENDELIAN
Spondylometaphyseal_Dysplasia_with_Corneal_Dystrophy	MONDO:0030074	ELIGIBLE	KB_CATEGORY_MENDELIAN
Stankiewicz_Isidor_syndrome	MONDO:0054591	ELIGIBLE	KB_CATEGORY_MENDELIAN
Stargardt_Disease	MONDO:0019353	ELIGIBLE	KB_CATEGORY_MENDELIAN
Stickler_Syndrome_Type_1	MONDO:0007160	ELIGIBLE	KB_CATEGORY_MENDELIAN
Stickler_Syndrome_Type_2	MONDO:0011493	ELIGIBLE	KB_CATEGORY_MENDELIAN
Stiff_Skin_Syndrome	MONDO:0008492	ELIGIBLE	KB_CATEGORY_MENDELIAN
Stromme_Syndrome	MONDO:0009477	ELIGIBLE	KB_CATEGORY_MENDELIAN
Succinic_Semialdehyde_Dehydrogenase_Deficiency	MONDO:0010083	ELIGIBLE	KB_CATEGORY_MENDELIAN
Sweeney-Cox_Syndrome	MONDO:0060592	ELIGIBLE	KB_CATEGORY_MENDELIAN
Syndromic_X-linked_Intellectual_Disability_94	MONDO:0010402	ELIGIBLE	KB_CATEGORY_MENDELIAN
TACO1-Related_COX_Deficiency	MONDO:0033638	ELIGIBLE	KB_CATEGORY_MENDELIAN
TANGO2_Deficiency_Disorder	MONDO:0018820	ELIGIBLE	KB_CATEGORY_MENDELIAN
TARP_syndrome	MONDO:0010711	ELIGIBLE	KB_CATEGORY_MENDELIAN
TBX6-Associated_Congenital_Scoliosis	MONDO:0007389	ELIGIBLE	KB_CATEGORY_MENDELIAN
TCF20-Associated_Neurodevelopmental_Disorder	MONDO:0032745	ELIGIBLE	KB_CATEGORY_MENDELIAN
TEX11-related_spermatogenic_failure	MONDO:0010647	ELIGIBLE	KB_CATEGORY_MENDELIAN
TFRC-Related_Combined_Immunodeficiency	MONDO:0014760	ELIGIBLE	KB_CATEGORY_MENDELIAN
THG1L-Related_Disorder	MONDO:0032923	ELIGIBLE	KB_CATEGORY_MENDELIAN
THOC2-Related_Intellectual_Disability	MONDO:0010496	ELIGIBLE	KB_CATEGORY_MENDELIAN
THOC6-Related_Developmental_Delay-Microcephaly-Facial_Dysmorphism_Syndrome	MONDO:0013362	ELIGIBLE	KB_CATEGORY_MENDELIAN
THUMPD1-Related_Neurodevelopmental_Disorder	MONDO:0859272	ELIGIBLE	KB_CATEGORY_MENDELIAN
TLR3_Deficiency	MONDO:0800187	ELIGIBLE	KB_CATEGORY_MENDELIAN
TMEM199-CDG	MONDO:0014790	ELIGIBLE	KB_CATEGORY_MENDELIAN
TNF_Receptor-Associated_Periodic_Syndrome	MONDO:0007727	ELIGIBLE	KB_CATEGORY_MENDELIAN
TRAF3_Haploinsufficiency	MONDO:0100513	ELIGIBLE	KB_CATEGORY_MENDELIAN
TRAPPC12-Related_Encephalopathy	MONDO:0044696	ELIGIBLE	KB_CATEGORY_MENDELIAN
TRIO-Related_Neurodevelopmental_Disorder		NO_MONDO_GROUNDING	KB_CATEGORY_MENDELIAN
TRMU-Related_Acute_Infantile_Liver_Failure	MONDO:0013111	ELIGIBLE	KB_CATEGORY_MENDELIAN
TTC19-related_Mitochondrial_Complex_III_Deficiency	MONDO:0014063	ELIGIBLE	KB_CATEGORY_MENDELIAN
TTN_Related_Myopathy_Dominant_Negative_TTNsv	MONDO:0100494	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBA1A-related_Tubulinopathy	MONDO:0012703	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBA4A-related_Disorder	MONDO:0014531	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBA8-related_Polymicrogyria_with_Optic_Nerve_Hypoplasia	MONDO:0013172	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBB1-related_Macrothrombocytopenia	MONDO:0800047	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBB2A_TUBB2B-related_Cortical_Malformation	MONDO:0018763	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBB3-related_Tubulinopathy	MONDO:0100154	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBB4A-related_Neurologic_Disorder	MONDO:0800470	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBB8-related_Oocyte_Maturation_Defect	MONDO:0021573	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBB_TUBB5-related_Microcephaly	MONDO:0014341	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBG1-related_Tubulinopathy	MONDO:0014171	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBGCP2-related_Lissencephaly_Spectrum_Disorder	MONDO:0032893	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBGCP4-related_Microcephaly_and_Chorioretinopathy	MONDO:0014592	ELIGIBLE	KB_CATEGORY_MENDELIAN
TUBGCP6-related_Microcephaly_and_Chorioretinopathy	MONDO:0009624	ELIGIBLE	KB_CATEGORY_MENDELIAN
Tangier_Disease	MONDO:0008783	ELIGIBLE	KB_CATEGORY_MENDELIAN
Tatton-Brown-Rahman_overgrowth_syndrome	MONDO:0014382	ELIGIBLE	KB_CATEGORY_MENDELIAN
Taurine_Transporter_Deficiency	MONDO:0007777	ELIGIBLE	KB_CATEGORY_MENDELIAN
Taurodontism	MONDO:0010098	ELIGIBLE	KB_CATEGORY_MENDELIAN
Tay-Sachs_Disease_AB_Variant	MONDO:0010099	ELIGIBLE	KB_CATEGORY_MENDELIAN
Temple-Baraitser_Syndrome	MONDO:0012735	ELIGIBLE	KB_CATEGORY_MENDELIAN
Temtamy_Preaxial_Brachydactyly_Syndrome	MONDO:0011533	ELIGIBLE	KB_CATEGORY_MENDELIAN
Temtamy_Syndrome	MONDO:0009033	ELIGIBLE	KB_CATEGORY_MENDELIAN
Thanatophoric_Dysplasia	MONDO:0017042	ELIGIBLE	KB_CATEGORY_MENDELIAN
Thanatophoric_Dysplasia_Type_1	MONDO:0008546	ELIGIBLE	KB_CATEGORY_MENDELIAN
Thanatophoric_Dysplasia_Type_2	MONDO:0008547	ELIGIBLE	KB_CATEGORY_MENDELIAN
Thiopurine_S-methyltransferase_Deficiency	MONDO:0012503	ELIGIBLE	KB_CATEGORY_MENDELIAN
