gene_symbol,gene_hgnc_id,disease_label,disease_mondo_id,classification,go_id,go_label,mapping_type,confidence,evidence_category
CAD,HGNC:1424,"developmental and epileptic encephalopathy, 50",MONDO:0014647,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CAD,HGNC:1424,"developmental and epileptic encephalopathy, 50",MONDO:0014647,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CALM1,HGNC:1442,long QT syndrome,MONDO:0002442,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CALM1,HGNC:1442,long QT syndrome,MONDO:0002442,Definitive,GO:0005488,binding,keyword,medium,keyword
CALM1,HGNC:1442,long QT syndrome,MONDO:0002442,Definitive,GO:0010467,gene expression,direct,high,Expression
CALM1,HGNC:1442,long QT syndrome,MONDO:0002442,Definitive,GO:0006412,translation,inferred,medium,Expression
CALM2,HGNC:1445,long QT syndrome,MONDO:0002442,Definitive,GO:0010467,gene expression,direct,high,Expression
CALM2,HGNC:1445,long QT syndrome,MONDO:0002442,Definitive,GO:0006412,translation,inferred,medium,Expression
CALM2,HGNC:1445,long QT syndrome,MONDO:0002442,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CALM2,HGNC:1445,long QT syndrome,MONDO:0002442,Definitive,GO:0005488,binding,keyword,medium,keyword
CALM3,HGNC:1449,long QT syndrome,MONDO:0002442,Definitive,GO:0010467,gene expression,direct,high,Expression
CALM3,HGNC:1449,long QT syndrome,MONDO:0002442,Definitive,GO:0006412,translation,inferred,medium,Expression
CAMTA1,HGNC:18806,cerebellar dysfunction with variable cognitive and behavioral abnormalities,MONDO:0013886,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CANT1,HGNC:19721,Desbuquois dysplasia 1,MONDO:0009629,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CANT1,HGNC:19721,Desbuquois dysplasia 1,MONDO:0009629,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CAPN5,HGNC:1482,CAPN5-related vitreoretinopathy,MONDO:0100450,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CAPN5,HGNC:1482,CAPN5-related vitreoretinopathy,MONDO:0100450,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CAPN5,HGNC:1482,CAPN5-related vitreoretinopathy,MONDO:0100450,Definitive,GO:0010467,gene expression,direct,high,Expression
CAPN5,HGNC:1482,CAPN5-related vitreoretinopathy,MONDO:0100450,Definitive,GO:0006412,translation,inferred,medium,Expression
CARD11,HGNC:16393,BENTA disease,MONDO:0014645,Definitive,GO:0010467,gene expression,direct,high,Expression
CARD11,HGNC:16393,BENTA disease,MONDO:0014645,Definitive,GO:0006412,translation,inferred,medium,Expression
CARD11,HGNC:16393,BENTA disease,MONDO:0014645,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
CARD11,HGNC:16393,BENTA disease,MONDO:0014645,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CARD11,HGNC:16393,severe combined immunodeficiency due to CARD11 deficiency,MONDO:0014081,Definitive,GO:0010467,gene expression,direct,high,Expression
CARD11,HGNC:16393,severe combined immunodeficiency due to CARD11 deficiency,MONDO:0014081,Definitive,GO:0006412,translation,inferred,medium,Expression
CARD11,HGNC:16393,severe combined immunodeficiency due to CARD11 deficiency,MONDO:0014081,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
CARD11,HGNC:16393,severe combined immunodeficiency due to CARD11 deficiency,MONDO:0014081,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CARD11,HGNC:16393,severe combined immunodeficiency due to CARD11 deficiency,MONDO:0014081,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CARD11,HGNC:16393,immunodeficiency 11b with atopic dermatitis,MONDO:0054697,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CARD11,HGNC:16393,immunodeficiency 11b with atopic dermatitis,MONDO:0054697,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CARD11,HGNC:16393,immunodeficiency 11b with atopic dermatitis,MONDO:0054697,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CARD11,HGNC:16393,immunodeficiency 11b with atopic dermatitis,MONDO:0054697,Definitive,GO:0010467,gene expression,direct,high,Expression
CARD11,HGNC:16393,immunodeficiency 11b with atopic dermatitis,MONDO:0054697,Definitive,GO:0006412,translation,inferred,medium,Expression
CARMIL2,HGNC:27089,severe combined immunodeficiency due to CARMIL2 deficiency,MONDO:0029134,Definitive,GO:0010467,gene expression,direct,high,Expression
CARMIL2,HGNC:27089,severe combined immunodeficiency due to CARMIL2 deficiency,MONDO:0029134,Definitive,GO:0006412,translation,inferred,medium,Expression
CARMIL2,HGNC:27089,severe combined immunodeficiency due to CARMIL2 deficiency,MONDO:0029134,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
CARMIL2,HGNC:27089,severe combined immunodeficiency due to CARMIL2 deficiency,MONDO:0029134,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CARMIL2,HGNC:27089,severe combined immunodeficiency due to CARMIL2 deficiency,MONDO:0029134,Definitive,GO:0023052,signaling,keyword,medium,keyword
CARMIL2,HGNC:27089,severe combined immunodeficiency due to CARMIL2 deficiency,MONDO:0029134,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CASQ2,HGNC:1513,catecholaminergic polymorphic ventricular tachycardia,MONDO:0017990,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CASQ2,HGNC:1513,catecholaminergic polymorphic ventricular tachycardia,MONDO:0017990,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CASQ2,HGNC:1513,catecholaminergic polymorphic ventricular tachycardia,MONDO:0017990,Definitive,GO:0010467,gene expression,direct,high,Expression
CASQ2,HGNC:1513,catecholaminergic polymorphic ventricular tachycardia,MONDO:0017990,Definitive,GO:0006412,translation,inferred,medium,Expression
CASR,HGNC:1514,neonatal severe primary hyperparathyroidism,MONDO:0009397,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CASR,HGNC:1514,neonatal severe primary hyperparathyroidism,MONDO:0009397,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CASR,HGNC:1514,neonatal severe primary hyperparathyroidism,MONDO:0009397,Definitive,GO:0010467,gene expression,direct,high,Expression
CASR,HGNC:1514,neonatal severe primary hyperparathyroidism,MONDO:0009397,Definitive,GO:0006412,translation,inferred,medium,Expression
CASR,HGNC:1514,neonatal severe primary hyperparathyroidism,MONDO:0009397,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CASR,HGNC:1514,familial hypocalciuric hypercalcemia 1,MONDO:0007791,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CASR,HGNC:1514,familial hypocalciuric hypercalcemia 1,MONDO:0007791,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CASR,HGNC:1514,familial hypocalciuric hypercalcemia 1,MONDO:0007791,Definitive,GO:0010467,gene expression,direct,high,Expression
CASR,HGNC:1514,familial hypocalciuric hypercalcemia 1,MONDO:0007791,Definitive,GO:0006412,translation,inferred,medium,Expression
CASR,HGNC:1514,familial hypocalciuric hypercalcemia 1,MONDO:0007791,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CASR,HGNC:1514,autosomal dominant hypocalcemia 1,MONDO:0011013,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CAV3,HGNC:1529,caveolinopathy,MONDO:0016146,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CAV3,HGNC:1529,caveolinopathy,MONDO:0016146,Definitive,GO:0010467,gene expression,direct,high,Expression
CAV3,HGNC:1529,caveolinopathy,MONDO:0016146,Definitive,GO:0006412,translation,inferred,medium,Expression
CBL,HGNC:1541,CBL-related disorder,MONDO:0013308,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CBL,HGNC:1541,CBL-related disorder,MONDO:0013308,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CC2D1A,HGNC:30237,complex neurodevelopmental disorder,MONDO:0100038,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CC2D1A,HGNC:30237,complex neurodevelopmental disorder,MONDO:0100038,Definitive,GO:0010467,gene expression,direct,high,Expression
CC2D1A,HGNC:30237,complex neurodevelopmental disorder,MONDO:0100038,Definitive,GO:0006412,translation,inferred,medium,Expression
CC2D2A,HGNC:29253,ciliopathy,MONDO:0005308,Definitive,GO:0010467,gene expression,direct,high,Expression
CC2D2A,HGNC:29253,ciliopathy,MONDO:0005308,Definitive,GO:0006412,translation,inferred,medium,Expression
CC2D2A,HGNC:29253,ciliopathy,MONDO:0005308,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CC2D2A,HGNC:29253,ciliopathy,MONDO:0005308,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
CC2D2A,HGNC:29253,ciliopathy,MONDO:0005308,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CC2D2A,HGNC:29253,ciliopathy,MONDO:0005308,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CCDC39,HGNC:25244,primary ciliary dyskinesia 14,MONDO:0013434,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CCDC39,HGNC:25244,primary ciliary dyskinesia 14,MONDO:0013434,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CCDC39,HGNC:25244,primary ciliary dyskinesia 14,MONDO:0013434,Definitive,GO:0005737,cytoplasm,keyword,high,keyword
CCDC39,HGNC:25244,primary ciliary dyskinesia 14,MONDO:0013434,Definitive,GO:0010467,gene expression,direct,high,Expression
CCDC39,HGNC:25244,primary ciliary dyskinesia 14,MONDO:0013434,Definitive,GO:0006412,translation,inferred,medium,Expression
CCDC39,HGNC:25244,primary ciliary dyskinesia 14,MONDO:0013434,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CCDC40,HGNC:26090,primary ciliary dyskinesia 15,MONDO:0013435,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CCDC40,HGNC:26090,primary ciliary dyskinesia 15,MONDO:0013435,Definitive,GO:0010467,gene expression,direct,high,Expression
CCDC40,HGNC:26090,primary ciliary dyskinesia 15,MONDO:0013435,Definitive,GO:0006412,translation,inferred,medium,Expression
CCDC40,HGNC:26090,primary ciliary dyskinesia 15,MONDO:0013435,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
CCDC40,HGNC:26090,primary ciliary dyskinesia 15,MONDO:0013435,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CCNO,HGNC:18576,primary ciliary dyskinesia 29,MONDO:0014378,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CCNO,HGNC:18576,primary ciliary dyskinesia 29,MONDO:0014378,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
CCNO,HGNC:18576,primary ciliary dyskinesia 29,MONDO:0014378,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CCNO,HGNC:18576,primary ciliary dyskinesia 29,MONDO:0014378,Definitive,GO:0005737,cytoplasm,keyword,high,keyword
CCNO,HGNC:18576,primary ciliary dyskinesia 29,MONDO:0014378,Definitive,GO:0006351,DNA-templated transcription,keyword,high,keyword
CCNO,HGNC:18576,primary ciliary dyskinesia 29,MONDO:0014378,Definitive,GO:0007049,cell cycle,keyword,high,keyword
CCNO,HGNC:18576,primary ciliary dyskinesia 29,MONDO:0014378,Definitive,GO:0010467,gene expression,direct,high,Expression
CCNO,HGNC:18576,primary ciliary dyskinesia 29,MONDO:0014378,Definitive,GO:0006412,translation,inferred,medium,Expression
CD19,HGNC:1633,"immunodeficiency, common variable, 3",MONDO:0013283,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CD19,HGNC:1633,"immunodeficiency, common variable, 3",MONDO:0013283,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CD19,HGNC:1633,"immunodeficiency, common variable, 3",MONDO:0013283,Definitive,GO:0023052,signaling,keyword,medium,keyword
CD19,HGNC:1633,"immunodeficiency, common variable, 3",MONDO:0013283,Definitive,GO:0010467,gene expression,direct,high,Expression
CD19,HGNC:1633,"immunodeficiency, common variable, 3",MONDO:0013283,Definitive,GO:0006412,translation,inferred,medium,Expression
CD19,HGNC:1633,"immunodeficiency, common variable, 3",MONDO:0013283,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CD19,HGNC:1633,"immunodeficiency, common variable, 3",MONDO:0013283,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CD247,HGNC:1677,immunodeficiency 25,MONDO:0012426,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CD247,HGNC:1677,immunodeficiency 25,MONDO:0012426,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CD247,HGNC:1677,immunodeficiency 25,MONDO:0012426,Definitive,GO:0016301,kinase activity,keyword,high,keyword
CD247,HGNC:1677,immunodeficiency 25,MONDO:0012426,Definitive,GO:0016310,phosphorylation,keyword,high,keyword
CD247,HGNC:1677,immunodeficiency 25,MONDO:0012426,Definitive,GO:0023052,signaling,keyword,medium,keyword
CD247,HGNC:1677,immunodeficiency 25,MONDO:0012426,Definitive,GO:0016020,membrane,keyword,medium,keyword
CD247,HGNC:1677,immunodeficiency 25,MONDO:0012426,Definitive,GO:0010467,gene expression,direct,high,Expression
CD247,HGNC:1677,immunodeficiency 25,MONDO:0012426,Definitive,GO:0006412,translation,inferred,medium,Expression
CD2AP,HGNC:14258,"focal segmental glomerulosclerosis 3, susceptibility to",MONDO:0011917,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CD2AP,HGNC:14258,"focal segmental glomerulosclerosis 3, susceptibility to",MONDO:0011917,Definitive,GO:0010467,gene expression,direct,high,Expression
CD2AP,HGNC:14258,"focal segmental glomerulosclerosis 3, susceptibility to",MONDO:0011917,Definitive,GO:0006412,translation,inferred,medium,Expression
CD2AP,HGNC:14258,"focal segmental glomerulosclerosis 3, susceptibility to",MONDO:0011917,Definitive,GO:0016020,membrane,keyword,medium,keyword
CD2AP,HGNC:14258,"focal segmental glomerulosclerosis 3, susceptibility to",MONDO:0011917,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
CD2AP,HGNC:14258,"focal segmental glomerulosclerosis 3, susceptibility to",MONDO:0011917,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CD320,HGNC:16692,methylmalonic acidemia due to transcobalamin receptor defect,MONDO:0013341,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CD320,HGNC:16692,methylmalonic acidemia due to transcobalamin receptor defect,MONDO:0013341,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CD320,HGNC:16692,methylmalonic acidemia due to transcobalamin receptor defect,MONDO:0013341,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CD320,HGNC:16692,methylmalonic acidemia due to transcobalamin receptor defect,MONDO:0013341,Definitive,GO:0005488,binding,keyword,medium,keyword
CD320,HGNC:16692,methylmalonic acidemia due to transcobalamin receptor defect,MONDO:0013341,Definitive,GO:0006810,transport,keyword,medium,keyword
CD320,HGNC:16692,methylmalonic acidemia due to transcobalamin receptor defect,MONDO:0013341,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CD320,HGNC:16692,methylmalonic acidemia due to transcobalamin receptor defect,MONDO:0013341,Definitive,GO:0016020,membrane,keyword,medium,keyword
CD320,HGNC:16692,methylmalonic acidemia due to transcobalamin receptor defect,MONDO:0013341,Definitive,GO:0005886,plasma membrane,keyword,high,keyword
CD320,HGNC:16692,methylmalonic acidemia due to transcobalamin receptor defect,MONDO:0013341,Definitive,GO:0005764,lysosome,keyword,high,keyword
CD3D,HGNC:1673,immunodeficiency 19,MONDO:0014280,Definitive,GO:0010467,gene expression,direct,high,Expression
CD3D,HGNC:1673,immunodeficiency 19,MONDO:0014280,Definitive,GO:0006412,translation,inferred,medium,Expression
CD3D,HGNC:1673,immunodeficiency 19,MONDO:0014280,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CD3D,HGNC:1673,immunodeficiency 19,MONDO:0014280,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CD3E,HGNC:1674,immunodeficiency 18,MONDO:0014278,Definitive,GO:0010467,gene expression,direct,high,Expression
CD3E,HGNC:1674,immunodeficiency 18,MONDO:0014278,Definitive,GO:0006412,translation,inferred,medium,Expression
CD3E,HGNC:1674,immunodeficiency 18,MONDO:0014278,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CD3E,HGNC:1674,immunodeficiency 18,MONDO:0014278,Definitive,GO:0006351,DNA-templated transcription,keyword,high,keyword
CD3G,HGNC:1675,combined immunodeficiency due to CD3gamma deficiency,MONDO:0014276,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CD3G,HGNC:1675,combined immunodeficiency due to CD3gamma deficiency,MONDO:0014276,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CD40,HGNC:11919,hyper-IgM syndrome type 3,MONDO:0011735,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CD40,HGNC:11919,hyper-IgM syndrome type 3,MONDO:0011735,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CD40,HGNC:11919,hyper-IgM syndrome type 3,MONDO:0011735,Definitive,GO:0005783,endoplasmic reticulum,keyword,high,keyword
CD40,HGNC:11919,hyper-IgM syndrome type 3,MONDO:0011735,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
