name	anchor_state	mondo_id	stored_label	oak_flag	mondo_mapping_preds	shared_anchor_n
Silent_Sinus_Syndrome	MONDO	MONDO:0019108	silent sinus syndrome			1
Silicosis	MONDO	MONDO:0005960	silicosis			1
Silver_Russell_Syndrome	MONDO	MONDO:0008394	Silver-Russell syndrome			1
Sinoatrial_Block	MONDO	MONDO:0020806	sinoatrial block			1
Sitosterolemia	MONDO	MONDO:0008863	sitosterolemia		exactMatch:1	1
Sjogren-Larsson_Syndrome	MONDO	MONDO:0010031	Sjogren-Larsson syndrome			1
Sjogrens_Syndrome	MONDO	MONDO:0010030	Sjogren syndrome			1
Skin_Fragility_Woolly_Hair_Syndrome	MONDO	MONDO:0011882	skin fragility-woolly hair-palmoplantar keratoderma syndrome			1
Sly_syndrome	MONDO	MONDO:0009662	mucopolysaccharidosis type 7		exactMatch:1	1
Small_Cell_Lung_Cancer	MONDO	MONDO:0008433	small cell lung carcinoma			1
Small_Intestinal_Bacterial_Overgrowth	MONDO	MONDO:0400000	small intestinal bacterial overgrowth			1
Small_Intestine_Cancer	MONDO	MONDO:0000956	small intestine cancer			1
Smith-Lemli-Opitz_syndrome	MONDO	MONDO:0010035	Smith-Lemli-Opitz syndrome			1
Smith-Magenis_Syndrome	MONDO	MONDO:0008434	Smith-Magenis syndrome			1
Snakebite_Envenoming	MONDO	MONDO:0018669	snakebite envenomation			1
Sneddon_syndrome	MONDO	MONDO:0008436	Sneddon syndrome			1
Snijders_Blok-Campeau_Syndrome	MONDO	MONDO:0032600	Snijders Blok-Campeau syndrome			1
Social_Anxiety_Disorder	MONDO	MONDO:0001247	social phobia			1
Soil_Transmitted_Helminthiases	MONDO	MONDO:0004664	helminthiasis			1
Solitary_Fibrous_Tumor	MONDO	MONDO:0016238	solitary fibrous tumor			1
Southern_Tick-Associated_Rash_Illness	MONDO	MONDO:0025294	tick-borne infectious disease		closeMatch:1	1
Spaceflight_Associated_Neuro-Ocular_Syndrome	NO_TERM					
Spasmodic_Dysphonia	MONDO	MONDO:0000485	spasmodic dystonia			1
Spasticity-Ataxia-Gait_Anomalies_Syndrome	MONDO	MONDO:0014803	spasticity-ataxia-gait anomalies syndrome			1
Spinal_Cord_Ischemia	MONDO	MONDO:0020688	spinal cord ischemia			1
Spinal_Muscular_Atrophy	MONDO	MONDO:0001516	spinal muscular atrophy			1
Spinal_Muscular_Atrophy_Progressive_Myoclonic_Epilepsy	MONDO	MONDO:0008045	spinal muscular atrophy-progressive myoclonic epilepsy syndrome		exactMatch:1	1
Spinal_Muscular_Atrophy_with_Respiratory_Distress_Type_1	MONDO	MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1			1
Spinocerebellar_Ataxia_Type_17	MONDO	MONDO:0011781	spinocerebellar ataxia type 17		exactMatch:1	1
Splenic_Artery_Aneurysm	MONDO	MONDO:0001856	splenic artery aneurysm			1
Split_Hand_Foot_Malformation	MONDO	MONDO:0016576	split hand-foot malformation			1
Spondylocarpotarsal_Synostosis_Syndrome	MONDO	MONDO:0010094	spondylocarpotarsal synostosis syndrome			1
Spondylocostal_Dysostosis	MONDO	MONDO:0000359	spondylocostal dysostosis			1
Spondylodysplastic_Ehlers-Danlos_Syndrome	MONDO	MONDO:0007526	Ehlers-Danlos syndrome, spondylodysplastic type			1
Spondyloepimetaphyseal_Dysplasia_Bieganski_Type	MONDO	MONDO:0010275	spondyloepimetaphyseal dysplasia, Bieganski type			1
Spondyloepimetaphyseal_Dysplasia_Strudwick_Type	MONDO	MONDO:0008476	spondyloepimetaphyseal dysplasia, Strudwick type			1
Spondyloepiphyseal_Dysplasia_Congenita	MONDO	MONDO:0008471	spondyloepiphyseal dysplasia congenita			1
Spondylometaphyseal_Dysplasia_Kozlowski_Type	MONDO	MONDO:0008477	spondylometaphyseal dysplasia, Kozlowski type			1
Squamous_Cell_Carcinoma_of_Penis	MONDO	MONDO:0018352	squamous cell carcinoma of penis			1
Stankiewicz_Isidor_syndrome	MONDO	MONDO:0054591	Stankiewicz-Isidor syndrome			1
Stargardt_Disease	MONDO	MONDO:0019353	Stargardt disease		broadMatch:1	1
Stevens-Johnson_Syndrome	MONDO	MONDO:0018229	Stevens-Johnson syndrome			1
Stickler_Syndrome_Type_1	MONDO	MONDO:0007160	Stickler syndrome type 1		broadMatch:1	1
Stiff_Person_Syndrome	MONDO	MONDO:0008491	stiff-person syndrome			1
Striate_Palmoplantar_Keratoderma_Type_2	MONDO	MONDO:0013034	keratosis palmoplantaris striata 2			1
Stromme_Syndrome	MONDO	MONDO:0009477	Stromme syndrome			1
Sturge-Weber_Syndrome	MONDO	MONDO:0008501	Sturge-Weber syndrome		exactMatch:1	1
Subacute_Inflammatory_Demyelinating_Polyneuropathy	MONDO	MONDO:0016102	subacute inflammatory demyelinating polyneuropathy			1
Succinic_Semialdehyde_Dehydrogenase_Deficiency	MONDO	MONDO:0010083	succinic semialdehyde dehydrogenase deficiency		exactMatch:1	1
Susac_Syndrome	MONDO	MONDO:0019390	Susac syndrome		exactMatch:1	1
Sweet_Syndrome	MONDO	MONDO:0011959	sweet syndrome			1
Synovial_Sarcoma	MONDO	MONDO:0010434	synovial sarcoma			1
Systemic_Lupus_Erythematosus	MONDO	MONDO:0007915	systemic lupus erythematosus			2
Systemic_Mastocytosis	MONDO	MONDO:0016586	systemic mastocytosis			1
Systemic_Sclerosis	MONDO	MONDO:0005100	systemic sclerosis			1
TACO1-Related_COX_Deficiency	MONDO	MONDO:0033638	mitochondrial complex IV deficiency, nuclear type 8			1
TARP_syndrome	MONDO	MONDO:0010711	TARP syndrome			1
TBX6-Associated_Congenital_Scoliosis	MONDO	MONDO:0007389	spondylocostal dysostosis 5			1
TGFBI_Corneal_Dystrophies	MONDO	MONDO:0000764	epithelial-stromal TGFBI dystrophy			1
THG1L-Related_Disorder	MONDO	MONDO:0032923	spinocerebellar ataxia, autosomal recessive 28		exactMatch:1	1
THUMPD1-Related_Neurodevelopmental_Disorder	MONDO	MONDO:0859272	neurodevelopmental disorder with speech delay and variable ocular anomalies			1
TNF_Receptor-Associated_Periodic_Syndrome	MONDO	MONDO:0007727	TNF receptor 1-associated periodic fever syndrome			1
TP63_Ectodermal_Dysplasia_Spectrum	MONDO	MONDO:1040001	TP63-related ectodermal dysplasia spectrum with limb and orofacial malformations			1
TTN_Related_Myopathy_Dominant_Negative_TTNsv	MONDO	MONDO:0100494	autosomal dominant titinopathy		closeMatch:1	1
TUBA1A-related_Tubulinopathy	MONDO	MONDO:0012703	lissencephaly due to TUBA1A mutation			1
TUBB2A_TUBB2B-related_Cortical_Malformation	MONDO	MONDO:0018763	tubulinopathy-associated dysgyria			1
TUBB3-related_Tubulinopathy	MONDO	MONDO:0100154	TUBB3-related tubulinopathy			1
TUBB_TUBB5-related_Microcephaly	NO_TERM					
Taeniasis_Cysticercosis	MONDO	MONDO:0015484	cysticercosis			1
Takayasu_Arteritis	MONDO	MONDO:0017991	Takayasu arteritis			1
Tall_Stature-Intellectual_Disability-Renal_Anomalies_Syndrome	MONDO	MONDO:0014918	tall stature-intellectual disability-renal anomalies syndrome			1
Tangier_Disease	MONDO	MONDO:0008783	Tangier disease			1
Tatton-Brown-Rahman_overgrowth_syndrome	MONDO	MONDO:0014382	Tatton-Brown-Rahman overgrowth syndrome			1
Taurodontism	MONDO	MONDO:0010098	taurodontism			1
Tay-Sachs_Disease	MONDO	MONDO:0010100	Tay-Sachs disease		exactMatch:1	1
Tay-Sachs_Disease_AB_Variant	MONDO	MONDO:0010099	Tay-Sachs disease AB variant		exactMatch:1	1
Temple-Baraitser_Syndrome	MONDO	MONDO:0012735	Temple-Baraitser syndrome		exactMatch:1	1
Temporal_Lobe_Epilepsy	MONDO	MONDO:0005115	temporal lobe epilepsy			1
Temtamy_Preaxial_Brachydactyly_Syndrome	MONDO	MONDO:0011533	temtamy preaxial brachydactyly syndrome			1
Temtamy_Syndrome	MONDO	MONDO:0009033	temtamy syndrome			1
Terminal_Osseous_Dysplasia	MONDO	MONDO:0010279	terminal osseous dysplasia-pigmentary defects syndrome			1
Testicular_Germ_Cell_Tumor	MONDO	MONDO:0010108	testicular germ cell tumor			1
Testicular_Seminoma	MONDO	MONDO:0003669	testicular seminoma			1
Testicular_Sex_Cord_Stromal_Neoplasm	MONDO	MONDO:0003125	testicular sex cord-stromal neoplasm			1
Tetanus	MONDO	MONDO:0005526	tetanus			1
Tetrahydrobiopterin_Deficiency	MONDO	MONDO:0016543	hyperphenylalaninemia due to tetrahydrobiopterin deficiency			1
Thallium_Poisoning	MONDO	MONDO:0041996	thallium poisoning		exactMatch:1	1
Thanatophoric_Dysplasia_Type_1	MONDO	MONDO:0008546	thanatophoric dysplasia type 1			1
Thanatophoric_Dysplasia_Type_2	MONDO	MONDO:0008547	thanatophoric dysplasia type 2			1
Thomsen_and_Becker_disease	MONDO	MONDO:0009710	Thomsen and Becker disease			1
Thromboangiitis_Obliterans	MONDO	MONDO:0008889	thromboangiitis obliterans			1
Thunderstorm_Asthma	MONDO	MONDO:0004784	allergic asthma			1
Thymic_Carcinoma	MONDO	MONDO:0006451	thymic carcinoma		exactMatch:1	1
Thymoma	MONDO	MONDO:0006456	thymoma		exactMatch:1	1
Thyroid_Follicular_Carcinoma	MONDO	MONDO:0005034	thyroid gland follicular carcinoma		exactMatch:1	1
Timothy_Syndrome	MONDO	MONDO:0010979	Timothy syndrome			1
Tooth_Agenesis	MONDO	MONDO:0005486	tooth agenesis			1
Tooth_and_Nail_Syndrome	MONDO	MONDO:0008582	tooth and nail syndrome			1
Torsade_De_Pointes_Syndrome_With_Short_Coupling_Interval	MONDO	MONDO:0013317	torsade-de-pointes syndrome with short coupling interval			1
Tourette_Syndrome	MONDO	MONDO:0007661	Tourette syndrome			1
Trachoma	MONDO	MONDO:0001249	trachoma			1
Transaldolase_Deficiency	MONDO	MONDO:0011624	transaldolase deficiency		exactMatch:1	1
Transient_Neonatal_Pustular_Melanosis	NO_ID					
Transitional_Cell_Carcinoma	MONDO	MONDO:0006474	transitional cell carcinoma			1
Transketolase_Deficiency	MONDO	MONDO:0014881	transketolase deficiency		exactMatch:1	1
Transverse_Myelitis	MONDO	MONDO:0021553	transverse myelitis		exactMatch:1	1
Travelers_Diarrhea	MONDO	MONDO:0001673	diarrheal disease			2
Treacher_Collins_Syndrome	MONDO	MONDO:0002457	Treacher-Collins syndrome			1
Trehalase_Deficiency	MONDO	MONDO:0012803	diarrhea-vomiting due to trehalase deficiency			1
Trichothiodystrophy	MONDO	MONDO:0018053	trichothiodystrophy			1
Triglyceride_Storage_Disease_Type_1	MONDO	MONDO:0008601	triglyceride storage disease, type 1		exactMatch:1	1
Triglyceride_Storage_Disease_Type_2	MONDO	MONDO:0008602	triglyceride storage disease, type 2		exactMatch:1	1
Trimethylaminuria	MONDO	MONDO:0018767	severe primary trimethylaminuria		broadMatch:1,exactMatch:1	1
Triosephosphate_Isomerase_Deficiency	MONDO	MONDO:0014221	triosephosphate isomerase deficiency			1
Triphalangeal_Thumb_Polysyndactyly	MONDO	MONDO:0008270	polydactyly of a triphalangeal thumb			1
Triple_Negative_Breast_Cancer	MONDO	MONDO:0005494	triple-negative breast carcinoma		exactMatch:1	1
Tuberculosis	MONDO	MONDO:0018076	tuberculosis			1
Tuberous_Sclerosis_Complex	MONDO	MONDO:0001734	tuberous sclerosis			1
Tularemia	MONDO	MONDO:0018077	tularemia			1
Twin_to_Twin_Transfusion_Syndrome	MONDO	MONDO:0019805	twin to twin transfusion syndrome			1
Type_2_Diabetes_Mellitus	MONDO	MONDO:0005148	type 2 diabetes mellitus			1
Type_I_Diabetes	MONDO	MONDO:0005147	type 1 diabetes mellitus			1
Tyrosinemia_Type_I	MONDO	MONDO:0010161	tyrosinemia type I			1
Tyrosinemia_Type_II	MONDO	MONDO:0010160	tyrosinemia type II		exactMatch:1	1
UGDH-Related_Developmental_and_Epileptic_Encephalopathy_84	MONDO	MONDO:0032918	developmental and epileptic encephalopathy, 84			1
UGGT1-congenital_disorder_of_glycosylation	NO_ID					
UGP2-Related_Developmental_and_Epileptic_Encephalopathy_83	MONDO	MONDO:0032895	developmental and epileptic encephalopathy, 83			1
UNC13A_Congenital_NDD_with_Epilepsy	MONDO	MONDO:0980940	neurodevelopmental disorder with hypotonia, epilepsy, and absent speech			1
UNC13A_NDD_with_Seizures_and_Movement_Disorder	MONDO	MONDO:0980941	neurodevelopmental disorder with speech delay, movement abnormalities, and seizures			1
USP8-related_pituitary_adenoma_4	NO_ID				closeMatch:1	
Ulcerative_Colitis	MONDO	MONDO:0005101	ulcerative colitis			1
Ullrich_Congenital_Muscular_Dystrophy	MONDO	MONDO:0000355	Ullrich congenital muscular dystrophy		exactMatch:1	1
Ulnar-Mammary_Syndrome	MONDO	MONDO:0008411	ulnar-mammary syndrome			1
Undetermined_Early_Onset_Epileptic_Encephalopathy	MONDO	MONDO:0018614	undetermined early-onset epileptic encephalopathy			1
Unverricht-Lundborg_Disease	MONDO	MONDO:0009698	Unverricht-Lundborg syndrome			1
Urea_Cycle_Disorder	MONDO	MONDO:0004739	urea cycle disorder			1
Urinary_Bladder_Small_Cell_Neuroendocrine_Carcinoma	MONDO	MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma			1
Urticaria	MONDO	MONDO:0005492	urticaria			1
Usher_Syndrome	MONDO	MONDO:0019501	Usher syndrome			1
Uterine_Leiomyoma	MONDO	MONDO:0007886	uterine corpus leiomyoma			1
Uveal_Melanoma	MONDO	MONDO:0006486	uveal melanoma			1
VAMP2-Related_Disorder	MONDO	MONDO:0032900	neurodevelopmental disorder with hypotonia and autistic features with or without hyperkinetic movements			1
VCP-associated_Multisystem_Proteinopathy	MONDO	MONDO:0008178	inclusion body myopathy with Paget disease of bone and frontotemporal dementia type 1			1
VEXAS_Syndrome	MONDO	MONDO:0026777	VEXAS syndrome			1
VLCAD_Deficiency	MONDO	MONDO:0008723	very long chain acyl-CoA dehydrogenase deficiency			1
VPS51-Related_Pontocerebellar_Hypoplasia-CDG	NO_TERM					
VPS53-Related_Pontocerebellar_Hypoplasia_Type_2E	MONDO	MONDO:0014370	pontocerebellar hypoplasia type 2E			1
Van_Buchem_Disease	MONDO	MONDO:0009395	hyperostosis corticalis generalisata			1
Vascular_Ehlers-Danlos_Syndrome	MONDO	MONDO:0017314	Ehlers-Danlos syndrome, vascular type			1
Vertebral_Artery_Insufficiency	MONDO	MONDO:0001631	vertebral artery insufficiency			1
Vici_Syndrome	MONDO	MONDO:0009452	Vici syndrome			1
Viral_Encephalitis	MONDO	MONDO:0006009	viral encephalitis			1
Viral_Hemorrhagic_Fever	MONDO	MONDO:0018087	viral hemorrhagic fever			1
Visceral_Heterotaxy	MONDO	MONDO:0018677	visceral heterotaxy		exactMatch:1	1
Visual_Snow_Syndrome	MONDO	MONDO:0018486	visual snow syndrome			1
Vitamin_K_Dependent_Coagulation_Factor_Deficiency	MONDO	MONDO:0015722	congenital vitamin K-dependent coagulation factors deficiency			1
Vitiligo	MONDO	MONDO:0008661	vitiligo			1
Vogt-Koyanagi-Harada_Disease	MONDO	MONDO:0018092	Vogt-Koyanagi-Harada disease			1
Volumetric_Muscle_Loss	NO_TERM					
Von_Hippel-Lindau_Disease	MONDO	MONDO:0008667	von Hippel-Lindau disease			1
Vulvar_Adenocarcinoma	MONDO	MONDO:0024336	vulvar adenocarcinoma			1
Vulvar_Carcinoma	MONDO	MONDO:0005215	vulvar carcinoma			1
WAGR_Syndrome	MONDO	MONDO:0008681	WAGR syndrome			1
Waldenstrom_Macroglobulinemia	MONDO	MONDO:0100280	Waldenstrom macroglobulinemia		exactMatch:1	1
Warburg_Micro_Syndrome	MONDO	MONDO:0016649	Warburg micro syndrome			1
Warsaw_breakage_syndrome	MONDO	MONDO:0013252	Warsaw breakage syndrome			1
Weaver_Syndrome	MONDO	MONDO:0010193	Weaver syndrome			1
Whipple_Disease	MONDO	MONDO:0005116	Whipple disease			1
Wieacker_Wolff_Syndrome	MONDO	MONDO:0010758	Wieacker-Wolff syndrome			1
Wiedemann-Steiner_Syndrome	MONDO	MONDO:0011518	Wiedemann-Steiner syndrome			1
Williams_Syndrome	MONDO	MONDO:0008678	Williams syndrome			1
Wilms_Tumor	MONDO	MONDO:0006058	Wilms tumor		exactMatch:1	1
Wilsons_Disease	MONDO	MONDO:0010200	Wilson disease			1
Wiskott_Aldrich_Syndrome	MONDO	MONDO:0010518	Wiskott-Aldrich syndrome		exactMatch:1	1
Wissler_syndrome	MONDO	MONDO:0006018	Wissler syndrome			1
Wolf-Hirschhorn_Syndrome	MONDO	MONDO:0008684	Wolf-Hirschhorn syndrome			1
Wolman_Disease	MONDO	MONDO:0019148	Wolman disease			1
Woodhouse-Sakati_Syndrome	MONDO	MONDO:0009419	Woodhouse-Sakati syndrome			1
X-Linked_Hypophosphatemia	MONDO	MONDO:0010619	X-linked dominant hypophosphatemic rickets			1
X-Linked_Infantile_Spinal_Muscular_Atrophy	MONDO	MONDO:0010532	infantile-onset X-linked spinal muscular atrophy			1
X-linked_Agammaglobulinemia	MONDO	MONDO:0010421	Bruton-type agammaglobulinemia			1
X-linked_Dystonia-Parkinsonism	MONDO	MONDO:0010747	X-linked dystonia-parkinsonism			1
X-linked_Hypohidrotic_Ectodermal_Dysplasia	MONDO	MONDO:0010585	X-linked hypohidrotic ectodermal dysplasia			1
X-linked_Nonsyndromic_Hearing_Loss	MONDO	MONDO:0019586	X-linked nonsyndromic hearing loss			1
X-linked_Syndromic_Intellectual_Disability_Turner_Type	MONDO	MONDO:0010407	intellectual disability, X-linked syndromic, Turner type			1
Xeroderma_Pigmentosum	MONDO	MONDO:0019600	xeroderma pigmentosum			1
YWHAG_Syndrome	MONDO	MONDO:0033365	developmental and epileptic encephalopathy, 56			1
Yaws	MONDO	MONDO:0006019	yaws			1
Yolk_Sac_Tumor	MONDO	MONDO:0005744	yolk sac tumor			1
You-Hoover-Fong_Syndrome	MONDO	MONDO:0014848	TELO2-related intellectual disability-neurodevelopmental disorder			1
ZTTK_syndrome	MONDO	MONDO:0014936	ZTTK syndrome			1
Zellweger_Spectrum_Disorders	MONDO	MONDO:0019609	Zellweger spectrum disorders			1
Zimmermann_Laband_Syndrome	MONDO	MONDO:0000200	Zimmermann-Laband syndrome		exactMatch:1	1
Zlotogora-Ogur_Syndrome	MONDO	MONDO:0009151	cleft lip/palate-ectodermal dysplasia syndrome			1
aceruloplasminemia	MONDO	MONDO:0011426	aceruloplasminemia			1
adrenoleukodystrophy	MONDO	MONDO:0018544	adrenoleukodystrophy			1
angioosteohypertrophic_syndrome	MONDO	MONDO:0007864	angioosteohypertrophic syndrome			1
capillary_leak_syndrome	MONDO	MONDO:0001956	capillary leak syndrome			1
erythromelalgia	MONDO	MONDO:0016028	erythromelalgia			1
neuroferritinopathy	MONDO	MONDO:0011638	neuroferritinopathy			1
oligoastrocytoma	MONDO	MONDO:0016702	oligoastrocytoma			1
ornithine_aminotransferase_deficiency	MONDO	MONDO:0009796	ornithine aminotransferase deficiency			1
pseudotumor_cerebri	MONDO	MONDO:0009468	pseudotumor cerebri			1
