disease_name,disease_id,claim_type,claim_class,source_path,claim_kind,claim_text,subject_label,subject_id,predicate_label,predicate_id,object_label,object_id,qualifier_name,qualifier_value,qualifier_value_id,qualifiers_json,is_subclaim,qualifier_evidence_missing,evidence_reference,evidence_reference_title,evidence_supports,evidence_source,evidence_snippet,evidence_explanation
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],base,Asthma has phenotype Sleep Disturbance,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,,,,,False,False,PMID:28526251,"Asthma-related lung function, sleep quality, and sleep duration in urban children.",SUPPORT,,"Results from analyses using structural equation modeling revealed an association between worsening asthma-related lung function and poor sleep quality in the full sample, as well as better asthma-related lung function at night and more optimal sleep efficiency that night.",This reference supports the statement by indicating an association between worsening asthma-related lung function and poor sleep quality.
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],base,Asthma has phenotype Sleep Disturbance,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,,,,,False,False,PMID:26774954,Understanding the Relationship Between Asthma and Sleep in the Pediatric Population.,SUPPORT,,"The prevalence of nocturnal symptoms of asthma is high, and most children regularly experience nighttime symptoms.",This reference supports the statement by indicating that nocturnal symptoms of asthma are prevalent and regularly affect sleep in children.
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],qualified,Asthma has phenotype Sleep Disturbance with category sleep,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,category,Sleep,,"{""category"": {""id"": """", ""value"": ""Sleep""}}",True,True,PMID:11990234,Nocturnal worsening of asthma and sleep-disordered breathing.,SUPPORT,,"Nocturnal airway narrowing in asthma is often associated with sleep disorders, such as episodes of nocturnal and early morning awakening, difficulty in maintaining sleep, and day time sleepiness.","This reference supports the statement by indicating that nocturnal asthma is associated with sleep disturbances, including difficulty in maintaining sleep."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],qualified,Asthma has phenotype Sleep Disturbance with category sleep,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,category,Sleep,,"{""category"": {""id"": """", ""value"": ""Sleep""}}",True,True,PMID:31541769,Clinical Characteristics of Cough Frequency Patterns in Patients with and without Asthma.,SUPPORT,,CoFr during nighttime (asleep) was significantly higher in asthmatic patients than in nonasthmatic patients.,"This reference supports the statement by showing that nighttime cough frequency is higher in asthmatic patients, which implies sleep disturbances."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],qualified,Asthma has phenotype Sleep Disturbance with category sleep,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,category,Sleep,,"{""category"": {""id"": """", ""value"": ""Sleep""}}",True,True,PMID:19823913,Cough and sleep.,SUPPORT,,Sleep disruption is common in patients with cough and is often the reason why they seek medical attention.,"This reference supports the statement by indicating that sleep disruption is common in patients with chronic cough, which includes those with asthma."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],qualified,Asthma has phenotype Sleep Disturbance with category sleep,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,category,Sleep,,"{""category"": {""id"": """", ""value"": ""Sleep""}}",True,True,PMID:28526251,"Asthma-related lung function, sleep quality, and sleep duration in urban children.",SUPPORT,,"Results from analyses using structural equation modeling revealed an association between worsening asthma-related lung function and poor sleep quality in the full sample, as well as better asthma-related lung function at night and more optimal sleep efficiency that night.",This reference supports the statement by indicating an association between worsening asthma-related lung function and poor sleep quality.
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],qualified,Asthma has phenotype Sleep Disturbance with category sleep,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,category,Sleep,,"{""category"": {""id"": """", ""value"": ""Sleep""}}",True,True,PMID:26774954,Understanding the Relationship Between Asthma and Sleep in the Pediatric Population.,SUPPORT,,"The prevalence of nocturnal symptoms of asthma is high, and most children regularly experience nighttime symptoms.",This reference supports the statement by indicating that nocturnal symptoms of asthma are prevalent and regularly affect sleep in children.
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],qualified,Asthma has phenotype Sleep Disturbance with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:11990234,Nocturnal worsening of asthma and sleep-disordered breathing.,SUPPORT,,"Nocturnal airway narrowing in asthma is often associated with sleep disorders, such as episodes of nocturnal and early morning awakening, difficulty in maintaining sleep, and day time sleepiness.","This reference supports the statement by indicating that nocturnal asthma is associated with sleep disturbances, including difficulty in maintaining sleep."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],qualified,Asthma has phenotype Sleep Disturbance with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:31541769,Clinical Characteristics of Cough Frequency Patterns in Patients with and without Asthma.,SUPPORT,,CoFr during nighttime (asleep) was significantly higher in asthmatic patients than in nonasthmatic patients.,"This reference supports the statement by showing that nighttime cough frequency is higher in asthmatic patients, which implies sleep disturbances."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],qualified,Asthma has phenotype Sleep Disturbance with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:19823913,Cough and sleep.,SUPPORT,,Sleep disruption is common in patients with cough and is often the reason why they seek medical attention.,"This reference supports the statement by indicating that sleep disruption is common in patients with chronic cough, which includes those with asthma."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],qualified,Asthma has phenotype Sleep Disturbance with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:28526251,"Asthma-related lung function, sleep quality, and sleep duration in urban children.",SUPPORT,,"Results from analyses using structural equation modeling revealed an association between worsening asthma-related lung function and poor sleep quality in the full sample, as well as better asthma-related lung function at night and more optimal sleep efficiency that night.",This reference supports the statement by indicating an association between worsening asthma-related lung function and poor sleep quality.
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[8],qualified,Asthma has phenotype Sleep Disturbance with frequency frequent,Asthma,MONDO:0004979,has phenotype,phenotypes,Sleep Disturbance,HP:0002360,frequency,FREQUENT,HP:0040282,"{""frequency"": {""id"": ""HP:0040282"", ""value"": ""FREQUENT""}}",True,True,PMID:26774954,Understanding the Relationship Between Asthma and Sleep in the Pediatric Population.,SUPPORT,,"The prevalence of nocturnal symptoms of asthma is high, and most children regularly experience nighttime symptoms.",This reference supports the statement by indicating that nocturnal symptoms of asthma are prevalent and regularly affect sleep in children.
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[9],base,Asthma has phenotype Anxiety,Asthma,MONDO:0004979,has phenotype,phenotypes,Anxiety,HP:0000739,,,,,False,False,PMID:10868701,Reviewing asthma and anxiety.,SUPPORT,,Both the attacks themselves and the prospect of attacks generate much anxiety amongst patients.,"The reference explains that asthma attacks and the anticipation of such attacks can generate significant anxiety among patients, supporting the statement that asthma can occasionally cause anxiety."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[9],base,Asthma has phenotype Anxiety,Asthma,MONDO:0004979,has phenotype,phenotypes,Anxiety,HP:0000739,,,,,False,False,PMID:32720730,The association between asthma and anxiety in elementary school students in Japan.,SUPPORT,,"Asthma was significantly associated with anxiety in boys, particularly in older boys.","This study found a significant association between asthma and anxiety in boys, further supporting the statement that asthma can occasionally cause anxiety."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[9],base,Asthma has phenotype Anxiety,Asthma,MONDO:0004979,has phenotype,phenotypes,Anxiety,HP:0000739,,,,,False,False,PMID:35278300,Astma jako choroba psychosomatyczna.,SUPPORT,,Another aspect is the relationship of bronchial asthma with the development of mood disorders.,"The reference mentions the relationship between bronchial asthma and mood disorders, including anxiety, supporting the statement."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[9],qualified,Asthma has phenotype Anxiety with category systemic,Asthma,MONDO:0004979,has phenotype,phenotypes,Anxiety,HP:0000739,category,Systemic,,"{""category"": {""id"": """", ""value"": ""Systemic""}}",True,True,PMID:10868701,Reviewing asthma and anxiety.,SUPPORT,,Both the attacks themselves and the prospect of attacks generate much anxiety amongst patients.,"The reference explains that asthma attacks and the anticipation of such attacks can generate significant anxiety among patients, supporting the statement that asthma can occasionally cause anxiety."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[9],qualified,Asthma has phenotype Anxiety with category systemic,Asthma,MONDO:0004979,has phenotype,phenotypes,Anxiety,HP:0000739,category,Systemic,,"{""category"": {""id"": """", ""value"": ""Systemic""}}",True,True,PMID:32720730,The association between asthma and anxiety in elementary school students in Japan.,SUPPORT,,"Asthma was significantly associated with anxiety in boys, particularly in older boys.","This study found a significant association between asthma and anxiety in boys, further supporting the statement that asthma can occasionally cause anxiety."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[9],qualified,Asthma has phenotype Anxiety with category systemic,Asthma,MONDO:0004979,has phenotype,phenotypes,Anxiety,HP:0000739,category,Systemic,,"{""category"": {""id"": """", ""value"": ""Systemic""}}",True,True,PMID:35278300,Astma jako choroba psychosomatyczna.,SUPPORT,,Another aspect is the relationship of bronchial asthma with the development of mood disorders.,"The reference mentions the relationship between bronchial asthma and mood disorders, including anxiety, supporting the statement."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[9],qualified,Asthma has phenotype Anxiety with frequency occasional,Asthma,MONDO:0004979,has phenotype,phenotypes,Anxiety,HP:0000739,frequency,OCCASIONAL,HP:0040283,"{""frequency"": {""id"": ""HP:0040283"", ""value"": ""OCCASIONAL""}}",True,True,PMID:10868701,Reviewing asthma and anxiety.,SUPPORT,,Both the attacks themselves and the prospect of attacks generate much anxiety amongst patients.,"The reference explains that asthma attacks and the anticipation of such attacks can generate significant anxiety among patients, supporting the statement that asthma can occasionally cause anxiety."
Asthma,MONDO:0004979,phenotype,Phenotype,phenotypes[9],qualified,Asthma has phenotype Anxiety with frequency occasional,Asthma,MONDO:0004979,has phenotype,phenotypes,Anxiety,HP:0000739,frequency,OCCASIONAL,HP:0040283,"{""frequency"": {""id"": ""HP:0040283"", ""value"": ""OCCASIONAL""}}",True,True,PMID:32720730,The association between asthma and anxiety in elementary school students in Japan.,SUPPORT,,"Asthma was significantly associated with anxiety in boys, particularly in older boys.","This study found a significant association between asthma and anxiety in boys, further supporting the statement that asthma can occasionally cause anxiety."
