postcomposition_id	descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	descriptor_path	descriptor_preferred_term	descriptor_term_id	descriptor_term_label	relation_type	relation_index	relation_path	predicate_preferred_term	predicate_term_id	predicate_term_label	value_preferred_term	value_term_id	value_term_label	value_literal	raw_json
214	2087	2195	98	EGFR-Mutant Non-Small Cell Lung Cancer	EGFR_Mutant_NSCLC.yaml	pathophysiology	1	Constitutive EGFR Signaling	Mutant EGFR is constitutively phosphorylated, activating downstream signaling cascades including RAS-RAF-MEK-ERK (proliferation) and PI3K-AKT-mTOR (survival). The tumor becomes dependent on (addicted to) EGFR signaling for survival.	biological_processes[0]	MAPK cascade	GO:0000165	MAPK cascade	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
215	2088	2195	98	EGFR-Mutant Non-Small Cell Lung Cancer	EGFR_Mutant_NSCLC.yaml	pathophysiology	1	Constitutive EGFR Signaling	Mutant EGFR is constitutively phosphorylated, activating downstream signaling cascades including RAS-RAF-MEK-ERK (proliferation) and PI3K-AKT-mTOR (survival). The tumor becomes dependent on (addicted to) EGFR signaling for survival.	biological_processes[1]	phosphatidylinositol 3-kinase signaling	GO:0014065	phosphatidylinositol 3-kinase signaling	modifier	0	biological_processes[1].modifier	modifier						INCREASED	"""INCREASED"""
216	2089	2196	98	EGFR-Mutant Non-Small Cell Lung Cancer	EGFR_Mutant_NSCLC.yaml	pathophysiology	2	Oncogene Addiction	EGFR-mutant tumors exhibit oncogene addiction, with survival critically dependent on continued EGFR signaling. EGFR inhibition leads to rapid tumor regression through induction of apoptosis and cell cycle arrest. This creates the therapeutic window for TKI therapy.	biological_processes[0]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
217	2090	2197	98	EGFR-Mutant Non-Small Cell Lung Cancer	EGFR_Mutant_NSCLC.yaml	pathophysiology	3	TKI Resistance Mechanisms	Resistance to EGFR TKIs develops through multiple mechanisms: secondary EGFR mutations (T790M, C797S), bypass pathway activation (MET amplification, HER2 amplification), and histologic transformation (small cell or squamous). Understanding resistance guides sequential therapy selection.	biological_processes[0]	response to drug	GO:0042493	response to drug	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
218	2102	2215	99	ER-Positive Breast Cancer	ER_Positive_Breast_Cancer.yaml	pathophysiology	0	Estrogen Receptor Activation	ER+ breast cancer is driven by estrogen-dependent activation of the estrogen receptor alpha (ERα), a nuclear hormone receptor that functions as a ligand-activated transcription factor. Estrogen binding induces receptor dimerization, DNA binding, and transcriptional activation of target genes.	biological_processes[0]	intracellular estrogen receptor signaling pathway	GO:0030520	intracellular estrogen receptor signaling pathway	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
219	2103	2216	99	ER-Positive Breast Cancer	ER_Positive_Breast_Cancer.yaml	pathophysiology	1	Estrogen-Driven Transcription	Activated ERα binds estrogen response elements (EREs) in target gene promoters, recruiting coactivators and driving transcription of genes promoting cell cycle progression (CCND1), survival (BCL2), and growth factor signaling (IGF1R, EGFR). This creates estrogen-dependent tumor growth.	biological_processes[0]	positive regulation of transcription by RNA polymerase II	GO:0045944	positive regulation of transcription by RNA polymerase II	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
220	2104	2217	99	ER-Positive Breast Cancer	ER_Positive_Breast_Cancer.yaml	pathophysiology	2	Cell Cycle Progression	ER signaling drives expression of cyclin D1 (CCND1), which complexes with CDK4/6 to phosphorylate Rb and promote G1-S transition. This creates the therapeutic rationale for CDK4/6 inhibitors in ER+ breast cancer.	biological_processes[0]	G1/S transition of mitotic cell cycle	GO:0000082	G1/S transition of mitotic cell cycle	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
221	2105	2217	99	ER-Positive Breast Cancer	ER_Positive_Breast_Cancer.yaml	pathophysiology	2	Cell Cycle Progression	ER signaling drives expression of cyclin D1 (CCND1), which complexes with CDK4/6 to phosphorylate Rb and promote G1-S transition. This creates the therapeutic rationale for CDK4/6 inhibitors in ER+ breast cancer.	biological_processes[1]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[1].modifier	modifier						INCREASED	"""INCREASED"""
222	2213	2348	103	Embryonal Rhabdomyosarcoma	Embryonal_Rhabdomyosarcoma.yaml	pathophysiology	0	Loss of Heterozygosity at 11p15	Loss of heterozygosity (LOH) at chromosome 11p15.5 is the hallmark genetic event in ERMS, occurring in approximately 80% of cases. This region contains the imprinted IGF2 gene, and LOH results in loss of the maternal allele with duplication of the paternal allele, leading to biallelic IGF2 expression and growth factor pathway activation.	biological_processes[0]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
223	2214	2349	103	Embryonal Rhabdomyosarcoma	Embryonal_Rhabdomyosarcoma.yaml	pathophysiology	1	IGF2 Overexpression	Loss of imprinting at 11p15 results in biallelic expression of IGF2, leading to autocrine and paracrine growth stimulation through IGF1R signaling. This promotes cell proliferation and survival in ERMS cells.	biological_processes[0]	regulation of cell population proliferation	GO:0042127	regulation of cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
224	2215	2350	103	Embryonal Rhabdomyosarcoma	Embryonal_Rhabdomyosarcoma.yaml	pathophysiology	2	RAS Pathway Activation	Activating mutations in RAS pathway genes (NRAS, KRAS, HRAS) occur in approximately 35% of ERMS cases. FGFR4 mutations occur in 7-10% of cases. These mutations drive proliferation through MAPK and PI3K pathway activation.	biological_processes[0]	MAPK cascade	GO:0000165	MAPK cascade	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
225	2220	2355	103	Embryonal Rhabdomyosarcoma	Embryonal_Rhabdomyosarcoma.yaml	treatments	0	Multi-Agent Chemotherapy	Standard chemotherapy includes vincristine, actinomycin D, and cyclophosphamide (VAC). Treatment intensity is risk-stratified based on stage, site, and resectability. Low-risk patients may receive less intensive therapy.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			vincristine	CHEBI:28445	vincristine		"{""preferred_term"": ""vincristine"", ""term"": {""id"": ""CHEBI:28445"", ""label"": ""vincristine""}}"
226	2220	2355	103	Embryonal Rhabdomyosarcoma	Embryonal_Rhabdomyosarcoma.yaml	treatments	0	Multi-Agent Chemotherapy	Standard chemotherapy includes vincristine, actinomycin D, and cyclophosphamide (VAC). Treatment intensity is risk-stratified based on stage, site, and resectability. Low-risk patients may receive less intensive therapy.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			actinomycin D	CHEBI:27666	actinomycin D		"{""preferred_term"": ""actinomycin D"", ""term"": {""id"": ""CHEBI:27666"", ""label"": ""actinomycin D""}}"
227	2220	2355	103	Embryonal Rhabdomyosarcoma	Embryonal_Rhabdomyosarcoma.yaml	treatments	0	Multi-Agent Chemotherapy	Standard chemotherapy includes vincristine, actinomycin D, and cyclophosphamide (VAC). Treatment intensity is risk-stratified based on stage, site, and resectability. Low-risk patients may receive less intensive therapy.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	2	treatment_term.therapeutic_agent[2]	therapeutic_agent			cyclophosphamide	CHEBI:4026	cyclophosphamide		"{""preferred_term"": ""cyclophosphamide"", ""term"": {""id"": ""CHEBI:4026"", ""label"": ""cyclophosphamide""}}"
228	2274	2452	107	Essential Thrombocythemia	Essential_Thrombocythemia.yaml	pathophysiology	0	JAK-STAT Pathway Hyperactivation	Driver mutations in JAK2, CALR, or MPL converge on constitutive JAK-STAT signaling activation. JAK2 V617F directly activates the kinase; CALR mutations cause aberrant activation of MPL receptor; MPL mutations cause constitutive thrombopoietin receptor activation.	biological_processes[0]	JAK-STAT signaling pathway	GO:0007259	JAK-STAT cascade	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
229	2276	2453	107	Essential Thrombocythemia	Essential_Thrombocythemia.yaml	pathophysiology	1	Enhanced Megakaryopoiesis	Constitutive JAK-STAT signaling drives increased megakaryocyte proliferation and maturation. Unlike myelofibrosis, megakaryocytes in ET are large and mature without significant atypia or clustering.	biological_processes[0]	megakaryocyte differentiation	GO:0030219	megakaryocyte differentiation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
230	2277	2454	107	Essential Thrombocythemia	Essential_Thrombocythemia.yaml	pathophysiology	2	Platelet Dysfunction and Thrombosis Risk	Despite elevated platelet counts, thrombosis risk is multifactorial and involves platelet activation, leukocyte-platelet interactions, and endothelial dysfunction. Paradoxically, extreme thrombocytosis (>1,000,000/uL) may cause acquired von Willebrand disease and bleeding.	biological_processes[0]	platelet activation	GO:0030168	platelet activation	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
231	2285	2462	107	Essential Thrombocythemia	Essential_Thrombocythemia.yaml	treatments	1	Hydroxyurea	First-line cytoreductive therapy for high-risk ET patients (age >60 years or prior thrombosis) and intermediate-risk patients with cardiovascular risk factors. Well-tolerated and effective at reducing platelet count.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			hydroxyurea	CHEBI:44423	hydroxyurea		"{""preferred_term"": ""hydroxyurea"", ""term"": {""id"": ""CHEBI:44423"", ""label"": ""hydroxyurea""}}"
232	2287	2463	107	Essential Thrombocythemia	Essential_Thrombocythemia.yaml	treatments	2	Anagrelide	Selective platelet-lowering agent that inhibits megakaryocyte maturation. Second-line option or used when hydroxyurea is contraindicated. May increase arterial thrombosis and fibrotic transformation risk compared to hydroxyurea.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			anagrelide	CHEBI:142290	anagrelide		"{""preferred_term"": ""anagrelide"", ""term"": {""id"": ""CHEBI:142290"", ""label"": ""anagrelide""}}"
233	2292	2470	108	Ewing Sarcoma	Ewing_Sarcoma.yaml	pathophysiology	0	EWS-FLI1 Fusion Oncogene	The t(11;22)(q24;q12) translocation fuses the EWS gene (EWSR1) on chromosome 22 with the FLI1 gene on chromosome 11. The resulting EWS-FLI1 protein functions as an aberrant transcription factor that activates proliferative genes and represses differentiation programs. This single genetic event is the primary driver of Ewing sarcoma.	biological_processes[0]	positive regulation of transcription by RNA polymerase II	GO:0045944	positive regulation of transcription by RNA polymerase II	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
234	2294	2471	108	Ewing Sarcoma	Ewing_Sarcoma.yaml	pathophysiology	1	Aberrant Transcriptional Regulation	EWS-FLI1 binds to GGAA microsatellite repeats throughout the genome, creating de novo enhancers that activate oncogenic target genes including NKX2-2, NR0B1, and IGF1. This abnormal enhancer activity reprograms cell identity and drives the Ewing sarcoma phenotype.	biological_processes[0]	regulation of gene expression	GO:0010468	regulation of gene expression	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
235	2295	2472	108	Ewing Sarcoma	Ewing_Sarcoma.yaml	pathophysiology	2	Blocked Differentiation	EWS-FLI1 represses genes required for mesenchymal differentiation, maintaining cells in a proliferative, undifferentiated state. The cell of origin remains debated but may be a neural crest-derived mesenchymal progenitor.	biological_processes[0]	cell differentiation	GO:0030154	cell differentiation	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
236	2301	2478	108	Ewing Sarcoma	Ewing_Sarcoma.yaml	treatments	0	Neoadjuvant Chemotherapy	Intensive multi-agent chemotherapy (vincristine, doxorubicin, cyclophosphamide alternating with ifosfamide/etoposide - VDC/IE) is standard. Neoadjuvant chemotherapy shrinks tumors before local control.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			vincristine	CHEBI:27375	vincristine		"{""preferred_term"": ""vincristine"", ""term"": {""id"": ""CHEBI:27375"", ""label"": ""vincristine""}}"
237	2301	2478	108	Ewing Sarcoma	Ewing_Sarcoma.yaml	treatments	0	Neoadjuvant Chemotherapy	Intensive multi-agent chemotherapy (vincristine, doxorubicin, cyclophosphamide alternating with ifosfamide/etoposide - VDC/IE) is standard. Neoadjuvant chemotherapy shrinks tumors before local control.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			doxorubicin	CHEBI:28748	doxorubicin		"{""preferred_term"": ""doxorubicin"", ""term"": {""id"": ""CHEBI:28748"", ""label"": ""doxorubicin""}}"
238	2301	2478	108	Ewing Sarcoma	Ewing_Sarcoma.yaml	treatments	0	Neoadjuvant Chemotherapy	Intensive multi-agent chemotherapy (vincristine, doxorubicin, cyclophosphamide alternating with ifosfamide/etoposide - VDC/IE) is standard. Neoadjuvant chemotherapy shrinks tumors before local control.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	2	treatment_term.therapeutic_agent[2]	therapeutic_agent			cyclophosphamide	CHEBI:4026	cyclophosphamide		"{""preferred_term"": ""cyclophosphamide"", ""term"": {""id"": ""CHEBI:4026"", ""label"": ""cyclophosphamide""}}"
239	2301	2478	108	Ewing Sarcoma	Ewing_Sarcoma.yaml	treatments	0	Neoadjuvant Chemotherapy	Intensive multi-agent chemotherapy (vincristine, doxorubicin, cyclophosphamide alternating with ifosfamide/etoposide - VDC/IE) is standard. Neoadjuvant chemotherapy shrinks tumors before local control.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	3	treatment_term.therapeutic_agent[3]	therapeutic_agent			ifosfamide	CHEBI:5864	ifosfamide		"{""preferred_term"": ""ifosfamide"", ""term"": {""id"": ""CHEBI:5864"", ""label"": ""ifosfamide""}}"
240	2301	2478	108	Ewing Sarcoma	Ewing_Sarcoma.yaml	treatments	0	Neoadjuvant Chemotherapy	Intensive multi-agent chemotherapy (vincristine, doxorubicin, cyclophosphamide alternating with ifosfamide/etoposide - VDC/IE) is standard. Neoadjuvant chemotherapy shrinks tumors before local control.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	4	treatment_term.therapeutic_agent[4]	therapeutic_agent			etoposide	CHEBI:4911	etoposide		"{""preferred_term"": ""etoposide"", ""term"": {""id"": ""CHEBI:4911"", ""label"": ""etoposide""}}"
241	2312	2489	109	FGFR-Altered Cholangiocarcinoma	FGFR_Altered_Cholangiocarcinoma.yaml	pathophysiology	0	FGFR2 Fusion and Constitutive Activation	FGFR2 fusions join the FGFR2 kinase domain to various partner genes (BICC1, PPHLN1, AHCYL1, and others). Partner genes typically provide oligomerization domains that cause ligand-independent FGFR2 dimerization and constitutive kinase activation. This drives oncogenic signaling through multiple downstream pathways.	biological_processes[0]	fibroblast growth factor receptor signaling pathway	GO:0008543	fibroblast growth factor receptor signaling pathway	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
